timestamp_s,Fp1,Fp2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
17.488000,50897.761719,-4556.648926,-8663.446289,-2604.782959,-3755.696533,17453.136719,33182.035156,3519.818604,-40295.679688,-66901.609375,-42900.730469,-68272.484375,-81989.460938,-66993.632812,-46013.347656,-62109.976562
17.496000,50892.687500,-4557.878418,-8666.330078,-2605.609863,-3755.964844,17425.822266,33162.457031,3406.137695,-40298.207031,-66914.890625,-42917.027344,-68276.265625,-81989.125000,-67001.789062,-46032.300781,-62109.730469
17.504000,50896.933594,-4556.492676,-8666.307617,-2603.330078,-3752.723877,17455.148438,33180.023438,3518.700928,-40297.132812,-66912.335938,-42907.300781,-68285.695312,-81991.117188,-66999.375000,-46015.582031,-62124.437500
17.512000,50886.046875,-4562.460449,-8677.215820,-2606.950928,-3764.905518,17420.837891,33152.375000,3404.885986,-40299.769531,-66917.773438,-42918.679688,-68271.617188,-81993.640625,-67003.867188,-46025.347656,-62098.375000
17.520000,50889.937500,-4559.957031,-8673.974609,-2608.426270,-3770.270020,17446.519531,33169.542969,3512.174316,-40301.132812,-66914.726562,-42915.125000,-68272.843750,-81996.390625,-67001.609375,-46026.062500,-62134.542969
17.528000,50883.343750,-4561.186523,-8678.489258,-2612.650635,-3773.533203,17412.656250,33147.613281,3408.328125,-40305.246094,-66917.187500,-42918.390625,-68273.914062,-82000.726562,-67006.351562,-46033.933594,-62084.472656
17.536000,50882.964844,-4560.716797,-8677.394531,-2610.795410,-3768.124023,17446.630859,33169.945312,3501.512451,-40305.222656,-66920.359375,-42920.492188,-68277.468750,-81998.492188,-67008.382812,-46033.550781,-62150.679688
17.544000,50874.023438,-4564.449707,-8677.662109,-2603.777100,-3757.909424,17427.878906,33157.046875,3424.108398,-40300.640625,-66911.179688,-42910.410156,-68272.484375,-81991.984375,-66997.968750,-46015.535156,-62069.339844
17.552000,50883.121094,-4562.415527,-8673.080078,-2599.284424,-3751.561523,17457.115234,33176.359375,3500.305420,-40296.910156,-66915.515625,-42918.031250,-68279.859375,-81983.960938,-66995.640625,-46016.832031,-62145.203125
17.560000,50875.253906,-4565.276855,-8677.729492,-2606.347412,-3754.288330,17427.767578,33156.242188,3434.188965,-40297.289062,-66912.851562,-42906.656250,-68265.000000,-81987.695312,-66998.523438,-46013.031250,-62058.410156
17.568000,50881.554688,-4562.862793,-8670.532227,-2606.235840,-3752.410889,17450.789062,33174.011719,3478.713867,-40296.328125,-66915.468750,-42917.382812,-68265.062500,-81983.289062,-66998.437500,-46016.476562,-62157.742188
17.576000,50874.359375,-4566.707031,-8677.103516,-2615.288330,-3756.389404,17421.597656,33155.437500,3432.713867,-40295.433594,-66908.359375,-42900.886719,-68268.796875,-81985.062500,-66997.273438,-46005.386719,-62059.527344
17.584000,50876.503906,-4563.868652,-8673.795898,-2615.399902,-3749.885010,17437.535156,33168.269531,3442.235596,-40292.035156,-66914.039062,-42920.578125,-68269.203125,-81978.843750,-67002.078125,-46026.421875,-62180.027344
17.592000,50867.160156,-4566.483887,-8681.283203,-2610.259033,-3747.270020,17425.843750,33154.566406,3440.626465,-40290.785156,-66907.242188,-42898.718750,-68268.281250,-81979.445312,-66997.703125,-46004.785156,-62073.968750
17.600000,50866.445312,-4566.282715,-8682.668945,-2611.332031,-3752.679199,17432.683594,33157.539062,3437.094727,-40293.355469,-66917.281250,-42923.351562,-68267.078125,-81976.765625,-67008.359375,-46022.957031,-62177.925781
17.608000,50861.640625,-4567.400391,-8683.697266,-2612.002441,-3757.439941,17427.542969,33150.812500,3461.078125,-40298.117188,-66905.718750,-42901.269531,-68274.453125,-81985.820312,-67004.921875,-46003.265625,-62062.167969
17.616000,50857.414062,-4568.361328,-8686.178711,-2615.020020,-3763.094971,17429.554688,33152.265625,3423.616699,-40301.425781,-66915.734375,-42929.050781,-68264.750000,-81986.781250,-67008.007812,-46028.253906,-62170.125000
17.624000,50851.625000,-4570.373047,-8690.604492,-2615.824707,-3764.659668,17426.806641,33146.160156,3468.543701,-40299.300781,-66906.234375,-42900.218750,-68257.531250,-81992.281250,-66997.632812,-46001.367188,-62068.691406
17.632000,50843.378906,-4572.295410,-8689.933594,-2611.130859,-3763.162109,17426.359375,33146.117188,3409.468018,-40300.039062,-66919.023438,-42924.402344,-68256.773438,-81983.179688,-67002.750000,-46024.589844,-62159.886719
17.640000,50849.972656,-4572.988281,-8687.788086,-2607.934570,-3753.394287,17440.060547,33155.972656,3481.083008,-40297.914062,-66912.226562,-42897.894531,-68256.437500,-81981.367188,-66993.742188,-45999.332031,-62070.863281
17.648000,50843.289062,-4570.417480,-8681.663086,-2599.820801,-3747.292236,17440.126953,33158.500000,3401.019043,-40291.835938,-66920.203125,-42920.089844,-68260.437500,-81971.085938,-66994.210938,-46011.914062,-62151.148438
17.656000,50840.765625,-4571.937500,-8686.133789,-2606.056885,-3754.757812,17447.324219,33159.617188,3493.354248,-40292.953125,-66901.187500,-42890.808594,-68255.187500,-81971.804688,-66978.476562,-45976.777344,-62073.031250
17.664000,50830.035156,-4577.480957,-8692.392578,-2612.136719,-3760.077393,17426.560547,33141.667969,3388.435059,-40295.210938,-66916.406250,-42922.031250,-68245.914062,-81972.632812,-66993.031250,-46008.472656,-62134.609375
17.672000,50836.472656,-4575.357422,-8687.899414,-2607.219238,-3757.194092,17450.498047,33155.886719,3493.532959,-40293.625000,-66910.570312,-42898.652344,-68249.867188,-81973.773438,-66991.039062,-45987.976562,-62091.648438
17.680000,50830.929688,-4578.508789,-8695.252930,-2609.275635,-3759.563477,17425.107422,33137.242188,3380.544922,-40295.925781,-66924.273438,-42919.597656,-68249.062500,-81975.734375,-66999.648438,-46008.652344,-62126.382812
17.688000,50830.972656,-4578.486816,-8691.341797,-2614.997559,-3765.531250,17440.640625,33146.316406,3490.739014,-40296.058594,-66917.078125,-42901.132812,-68255.789062,-81979.312500,-67000.046875,-46000.738281,-62109.664062
17.696000,50824.203125,-4583.225098,-8695.521484,-2618.328125,-3766.827637,17412.835938,33124.234375,3371.469971,-40293.535156,-66925.859375,-42914.632812,-68257.601562,-81975.046875,-67008.984375,-46014.753906,-62116.011719
17.704000,50827.554688,-4579.783203,-8688.570312,-2611.622559,-3756.188232,17449.291016,33148.488281,3485.151123,-40291.054688,-66922.640625,-42905.292969,-68265.671875,-81975.718750,-67008.515625,-46002.214844,-62129.246094
17.712000,50819.531250,-4583.448730,-8697.287109,-2610.348389,-3759.474121,17421.261719,33125.597656,3373.705322,-40287.207031,-66919.335938,-42911.191406,-68249.171875,-81969.617188,-67004.250000,-46003.710938,-62107.226562
17.720000,50821.250000,-4585.214355,-8702.025391,-2612.650635,-3764.100830,17443.369141,33140.773438,3473.952881,-40289.445312,-66922.148438,-42909.695312,-68254.468750,-81977.101562,-67007.312500,-46003.621094,-62143.347656
17.728000,50806.812500,-4591.338867,-8712.106445,-2619.445557,-3775.880127,17407.292969,33112.632812,3362.708252,-40286.359375,-66919.875000,-42908.890625,-68252.953125,-81978.109375,-67008.250000,-46006.820312,-62099.851562
17.736000,50813.382812,-4590.467285,-8709.222656,-2615.668213,-3766.671387,17439.613281,33132.750000,3455.199707,-40284.035156,-66917.789062,-42909.359375,-68252.171875,-81977.570312,-67009.789062,-46008.628906,-62161.742188
17.744000,50795.277344,-4597.753906,-8720.533203,-2618.395020,-3767.051270,17409.214844,33107.402344,3372.095947,-40283.566406,-66919.468750,-42910.187500,-68260.078125,-81979.562500,-67014.640625,-45998.414062,-62091.089844
17.752000,50806.992188,-4594.915039,-8720.085938,-2615.064697,-3765.866699,17439.232422,33127.230469,3445.856689,-40283.273438,-66921.929688,-42921.496094,-68257.375000,-81977.570312,-67016.921875,-46006.550781,-62170.101562
17.760000,50796.976562,-4594.736328,-8723.349609,-2614.707031,-3767.989990,17414.466797,33109.660156,3376.834473,-40285.062500,-66915.781250,-42913.562500,-68255.343750,-81987.023438,-67012.992188,-45996.136719,-62089.414062
17.768000,50800.464844,-4587.494141,-8714.430664,-2615.422363,-3767.431152,17430.962891,33127.050781,3427.639893,-40282.468750,-66913.210938,-42922.589844,-68253.976562,-81983.250000,-67016.070312,-46002.953125,-62185.703125
17.776000,50792.484375,-4588.388672,-8716.688477,-2615.467041,-3763.385498,17407.068359,33113.460938,3392.078369,-40281.597656,-66905.968750,-42906.097656,-68253.625000,-81986.757812,-67020.476562,-45998.792969,-62084.675781
17.784000,50794.250000,-4588.276855,-8713.313477,-2616.204590,-3755.875488,17429.041016,33128.546875,3417.626465,-40279.207031,-66916.296875,-42924.914062,-68261.960938,-81977.593750,-67028.210938,-46010.820312,-62186.753906
17.792000,50789.109375,-4587.092285,-8712.128906,-2612.874268,-3753.148438,17417.150391,33121.328125,3407.277588,-40275.226562,-66911.710938,-42900.015625,-68250.156250,-81978.890625,-67021.195312,-45982.097656,-62077.386719
17.800000,50789.132812,-4583.113281,-8709.178711,-2606.593262,-3753.930664,17432.550781,33130.515625,3401.890869,-40268.949219,-66910.507812,-42915.929688,-68245.062500,-81968.406250,-67012.320312,-46000.785156,-62186.332031
17.808000,50777.687500,-4583.270020,-8718.410156,-2606.526367,-3760.614014,17415.919922,33112.500000,3415.614746,-40271.808594,-66893.695312,-42895.457031,-68240.703125,-81978.062500,-66998.546875,-45982.457031,-62076.472656
17.816000,50777.398438,-4584.767578,-8722.924805,-2611.354248,-3767.028809,17412.121094,33105.792969,3377.862793,-40271.562500,-66906.507812,-42920.937500,-68237.593750,-81974.554688,-67007.265625,-46011.421875,-62186.019531
17.824000,50773.777344,-4583.158203,-8726.166016,-2616.987061,-3770.091064,17407.382812,33101.925781,3423.147217,-40273.304688,-66904.828125,-42897.734375,-68245.578125,-81983.335938,-67013.101562,-45995.285156,-62089.679688
17.832000,50769.125000,-4580.945312,-8722.030273,-2617.500977,-3759.898682,17407.761719,33109.953125,3368.117432,-40271.382812,-66920.562500,-42925.632812,-68256.750000,-81977.078125,-67023.937500,-46019.203125,-62184.832031
17.840000,50768.925781,-4578.330078,-8714.251953,-2617.970459,-3758.378662,17418.892578,33117.843750,3438.793457,-40272.007812,-66911.468750,-42902.316406,-68255.859375,-81981.125000,-67014.796875,-45993.453125,-62095.515625
17.848000,50758.464844,-4581.816895,-8721.091797,-2612.158936,-3759.474121,17408.656250,33108.566406,3355.063965,-40272.410156,-66914.062500,-42927.820312,-68248.210938,-81976.859375,-67011.710938,-46016.898438,-62181.031250
17.856000,50763.472656,-4580.766602,-8721.606445,-2600.021973,-3761.485596,17425.509766,33115.027344,3449.991699,-40272.882812,-66895.242188,-42901.828125,-68240.320312,-81982.601562,-66993.968750,-45987.394531,-62102.488281
17.864000,50751.492188,-4581.615723,-8727.663086,-2597.451416,-3766.782959,17408.052734,33098.148438,3352.292236,-40267.203125,-66897.875000,-42922.031250,-68227.851562,-81974.304688,-66995.039062,-46009.902344,-62157.406250
17.872000,50746.304688,-4579.604004,-8726.925781,-2604.134766,-3766.581787,17424.392578,33107.761719,3453.165771,-40269.929688,-66891.929688,-42902.476562,-68229.546875,-81982.484375,-66995.687500,-45993.476562,-62111.363281
17.880000,50739.933594,-4581.370117,-8727.238281,-2612.941162,-3763.072754,17401.414062,33097.187500,3343.999756,-40272.187500,-66901.007812,-42922.902344,-68239.382812,-81979.468750,-67002.773438,-46008.808594,-62146.789062
17.888000,50748.742188,-4575.312500,-8716.621094,-2613.276611,-3750.265137,17432.773438,33122.089844,3455.423340,-40271.183594,-66896.085938,-42904.039062,-68238.531250,-81980.187500,-66997.812500,-45989.628906,-62131.367188
17.896000,50742.191406,-4575.446777,-8719.348633,-2612.114258,-3751.136719,17401.191406,33100.453125,3342.591553,-40266.914062,-66900.718750,-42915.640625,-68241.039062,-81974.773438,-67000.070312,-46002.191406,-62140.375000
17.904000,50750.171875,-4571.155273,-8714.922852,-2603.285400,-3754.556641,17427.119141,33113.507812,3459.848877,-40266.847656,-66895.218750,-42901.468750,-68238.781250,-81977.906250,-66998.703125,-46002.574219,-62142.699219
17.912000,50739.285156,-4573.725586,-8719.661133,-2602.011230,-3759.563477,17399.468750,33091.554688,3345.094971,-40262.890625,-66895.195312,-42905.761719,-68230.976562,-81972.273438,-66999.421875,-46001.410156,-62123.007812
17.920000,50743.535156,-4568.718750,-8713.625977,-2600.021973,-3759.339844,17430.068359,33110.667969,3457.054932,-40266.800781,-66892.242188,-42901.625000,-68229.257812,-81977.593750,-66997.812500,-45999.914062,-62152.714844
17.928000,50731.531250,-4570.686035,-8720.198242,-2608.180420,-3758.892822,17396.720703,33088.070312,3351.755859,-40272.121094,-66898.546875,-42906.765625,-68241.398438,-81981.125000,-67004.406250,-46006.281250,-62112.144531
17.936000,50740.449219,-4568.227051,-8712.486328,-2611.845947,-3759.384521,17421.664062,33106.265625,3442.794434,-40270.757812,-66900.070312,-42907.324219,-68229.195312,-81978.351562,-67006.195312,-46010.687500,-62173.074219
17.944000,50728.558594,-4572.183594,-8717.538086,-2607.487549,-3761.329102,17396.429688,33085.433594,3356.449707,-40275.339844,-66909.812500,-42909.738281,-68238.984375,-81986.421875,-67014.085938,-46018.597656,-62110.667969
17.952000,50730.078125,-4571.267090,-8715.772461,-2601.586670,-3759.898682,17425.128906,33104.410156,3427.863525,-40274.824219,-66899.195312,-42910.835938,-68226.843750,-81977.304688,-66997.500000,-46008.183594,-62182.441406
