/workspace/s59/w_native_ptd.py:364: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=use_amp)
{"step": 1, "ce_full": 5.640987, "psi_dir": 0.504966, "psi_entropy": 0.93908, "tension": 0.262593, "phi": 0.035845, "curiosity_ema": 0.0, "w_native_err": null, "wall_s": 0.63, "gpu_mem_gb": 7.486}
{"step": 3016, "ce_full": 0.007455, "psi_dir": 0.572379, "psi_entropy": 0.117879, "tension": 45.790207, "phi": 1.522314, "curiosity_ema": 4.18648745, "w_native_err": 2.99129891, "wall_s": 286.81, "gpu_mem_gb": 9.738}
{"step": 3020, "ce_full": 0.009462, "psi_dir": 0.572952, "psi_entropy": 0.136331, "tension": 46.440044, "phi": 1.509405, "curiosity_ema": 4.16594602, "w_native_err": 3.98107314, "wall_s": 287.2, "gpu_mem_gb": 9.738}
{"step": 3024, "ce_full": 0.007638, "psi_dir": 0.577041, "psi_entropy": 0.096463, "tension": 46.501659, "phi": 1.507524, "curiosity_ema": 4.14840153, "w_native_err": 3.99050117, "wall_s": 287.57, "gpu_mem_gb": 9.738}
{"step": 3028, "ce_full": 0.006508, "psi_dir": 0.578469, "psi_entropy": 0.112119, "tension": 46.70689, "phi": 1.501876, "curiosity_ema": 4.15973488, "w_native_err": 4.26173496, "wall_s": 287.95, "gpu_mem_gb": 9.738}
{"step": 3032, "ce_full": 0.003842, "psi_dir": 0.575149, "psi_entropy": 0.07559, "tension": 46.585915, "phi": 1.488389, "curiosity_ema": 4.13766333, "w_native_err": 3.93901944, "wall_s": 288.33, "gpu_mem_gb": 9.738}
{"step": 3036, "ce_full": 0.004729, "psi_dir": 0.568266, "psi_entropy": 0.097197, "tension": 46.47657, "phi": 1.500332, "curiosity_ema": 4.08917994, "w_native_err": 3.65282941, "wall_s": 288.71, "gpu_mem_gb": 9.738}
{"step": 3040, "ce_full": 0.007308, "psi_dir": 0.564343, "psi_entropy": 0.122426, "tension": 46.280846, "phi": 1.509741, "curiosity_ema": 4.00459654, "w_native_err": 3.24334598, "wall_s": 289.09, "gpu_mem_gb": 9.738}
{"step": 3044, "ce_full": 0.005683, "psi_dir": 0.56324, "psi_entropy": 0.109621, "tension": 46.45343, "phi": 1.513314, "curiosity_ema": 3.94893364, "w_native_err": 3.44796753, "wall_s": 289.47, "gpu_mem_gb": 9.738}
{"step": 3048, "ce_full": 0.007327, "psi_dir": 0.566385, "psi_entropy": 0.151232, "tension": 46.389446, "phi": 1.50941, "curiosity_ema": 3.8805072, "w_native_err": 3.26466918, "wall_s": 289.85, "gpu_mem_gb": 9.738}
{"step": 3052, "ce_full": 0.007965, "psi_dir": 0.575789, "psi_entropy": 0.133663, "tension": 46.659607, "phi": 1.516163, "curiosity_ema": 3.85553638, "w_native_err": 3.63079906, "wall_s": 290.22, "gpu_mem_gb": 9.738}
{"step": 3056, "ce_full": 0.009299, "psi_dir": 0.580752, "psi_entropy": 0.135253, "tension": 46.667797, "phi": 1.515616, "curiosity_ema": 3.82534213, "w_native_err": 3.55359387, "wall_s": 290.6, "gpu_mem_gb": 9.738}
{"step": 3060, "ce_full": 0.012199, "psi_dir": 0.58375, "psi_entropy": 0.144232, "tension": 46.512749, "phi": 1.500638, "curiosity_ema": 3.7642128, "w_native_err": 3.21404886, "wall_s": 290.98, "gpu_mem_gb": 9.738}
{"step": 3064, "ce_full": 0.006281, "psi_dir": 0.585001, "psi_entropy": 0.126547, "tension": 46.81041, "phi": 1.501382, "curiosity_ema": 3.74965302, "w_native_err": 3.61861491, "wall_s": 291.36, "gpu_mem_gb": 9.738}
{"step": 3068, "ce_full": 0.002747, "psi_dir": 0.577996, "psi_entropy": 0.05013, "tension": 47.059532, "phi": 1.498219, "curiosity_ema": 3.76954281, "w_native_err": 3.94855094, "wall_s": 291.74, "gpu_mem_gb": 9.738}
{"step": 3072, "ce_full": 0.008889, "psi_dir": 0.575075, "psi_entropy": 0.116198, "tension": 46.811138, "phi": 1.509525, "curiosity_ema": 3.73432899, "w_native_err": 3.41740465, "wall_s": 292.12, "gpu_mem_gb": 9.738}
{"step": 3076, "ce_full": 0.005392, "psi_dir": 0.566815, "psi_entropy": 0.100308, "tension": 46.946228, "phi": 1.520449, "curiosity_ema": 3.71577068, "w_native_err": 3.54874587, "wall_s": 292.49, "gpu_mem_gb": 9.738}
{"step": 3080, "ce_full": 0.007153, "psi_dir": 0.565566, "psi_entropy": 0.102557, "tension": 46.800438, "phi": 1.511252, "curiosity_ema": 3.66585008, "w_native_err": 3.21656466, "wall_s": 292.87, "gpu_mem_gb": 9.738}
{"step": 3084, "ce_full": 0.010607, "psi_dir": 0.566814, "psi_entropy": 0.166524, "tension": 47.354958, "phi": 1.510196, "curiosity_ema": 3.70533359, "w_native_err": 4.06068516, "wall_s": 293.25, "gpu_mem_gb": 9.738}
{"step": 3088, "ce_full": 0.010404, "psi_dir": 0.56907, "psi_entropy": 0.096182, "tension": 47.658325, "phi": 1.523173, "curiosity_ema": 3.784454, "w_native_err": 4.49653769, "wall_s": 293.62, "gpu_mem_gb": 9.738}
{"step": 3092, "ce_full": 0.008624, "psi_dir": 0.565914, "psi_entropy": 0.104504, "tension": 47.632931, "phi": 1.518941, "curiosity_ema": 3.83820402, "w_native_err": 4.32195425, "wall_s": 294.0, "gpu_mem_gb": 9.738}
{"step": 3096, "ce_full": 0.007915, "psi_dir": 0.567573, "psi_entropy": 0.108857, "tension": 47.84623, "phi": 1.507318, "curiosity_ema": 3.91486865, "w_native_err": 4.60485029, "wall_s": 294.38, "gpu_mem_gb": 9.738}
{"step": 3100, "ce_full": 0.009357, "psi_dir": 0.568098, "psi_entropy": 0.079434, "tension": 47.46328, "phi": 1.480106, "curiosity_ema": 3.90250323, "w_native_err": 3.79121447, "wall_s": 294.76, "gpu_mem_gb": 9.738}
{"step": 3104, "ce_full": 0.005543, "psi_dir": 0.572092, "psi_entropy": 0.124009, "tension": 47.179314, "phi": 1.510981, "curiosity_ema": 3.83434272, "w_native_err": 3.22089815, "wall_s": 295.13, "gpu_mem_gb": 9.738}
{"step": 3108, "ce_full": 0.007139, "psi_dir": 0.572987, "psi_entropy": 0.134451, "tension": 47.216015, "phi": 1.492965, "curiosity_ema": 3.77024329, "w_native_err": 3.19334841, "wall_s": 295.51, "gpu_mem_gb": 9.738}
{"step": 3112, "ce_full": 0.008306, "psi_dir": 0.574644, "psi_entropy": 0.142863, "tension": 47.822979, "phi": 1.521101, "curiosity_ema": 3.80701605, "w_native_err": 4.13797092, "wall_s": 295.89, "gpu_mem_gb": 9.738}
{"step": 3116, "ce_full": 0.008289, "psi_dir": 0.572188, "psi_entropy": 0.124703, "tension": 47.920147, "phi": 1.523272, "curiosity_ema": 3.84729762, "w_native_err": 4.20983171, "wall_s": 296.26, "gpu_mem_gb": 9.738}
{"step": 3120, "ce_full": 0.008014, "psi_dir": 0.565037, "psi_entropy": 0.120645, "tension": 47.890343, "phi": 1.513429, "curiosity_ema": 3.86782709, "w_native_err": 4.05259228, "wall_s": 296.64, "gpu_mem_gb": 9.738}
{"step": 3124, "ce_full": 0.010385, "psi_dir": 0.56611, "psi_entropy": 0.132415, "tension": 48.5359, "phi": 1.507816, "curiosity_ema": 3.99951261, "w_native_err": 5.18468237, "wall_s": 297.02, "gpu_mem_gb": 9.738}
{"step": 3128, "ce_full": 0.00958, "psi_dir": 0.565342, "psi_entropy": 0.130673, "tension": 48.782806, "phi": 1.495629, "curiosity_ema": 4.15817146, "w_native_err": 5.58610106, "wall_s": 297.39, "gpu_mem_gb": 9.738}
{"step": 3132, "ce_full": 0.004121, "psi_dir": 0.56294, "psi_entropy": 0.081789, "tension": 48.463493, "phi": 1.490235, "curiosity_ema": 4.2262396, "w_native_err": 4.83885288, "wall_s": 297.77, "gpu_mem_gb": 9.738}
{"step": 3136, "ce_full": 0.004455, "psi_dir": 0.570269, "psi_entropy": 0.096831, "tension": 48.105186, "phi": 1.502613, "curiosity_ema": 4.21072452, "w_native_err": 4.07108879, "wall_s": 298.16, "gpu_mem_gb": 9.738}
{"step": 3140, "ce_full": 0.009746, "psi_dir": 0.572222, "psi_entropy": 0.147354, "tension": 47.972179, "phi": 1.483817, "curiosity_ema": 4.16324063, "w_native_err": 3.73588562, "wall_s": 298.54, "gpu_mem_gb": 9.738}
{"step": 3144, "ce_full": 0.008605, "psi_dir": 0.571161, "psi_entropy": 0.114422, "tension": 48.335594, "phi": 1.490466, "curiosity_ema": 4.17447675, "w_native_err": 4.27560186, "wall_s": 298.92, "gpu_mem_gb": 9.738}
{"step": 3148, "ce_full": 0.004062, "psi_dir": 0.573321, "psi_entropy": 0.064931, "tension": 48.796104, "phi": 1.502751, "curiosity_ema": 4.26255705, "w_native_err": 5.05527973, "wall_s": 299.3, "gpu_mem_gb": 9.738}
{"step": 3152, "ce_full": 0.009754, "psi_dir": 0.573628, "psi_entropy": 0.161513, "tension": 48.55592, "phi": 1.504841, "curiosity_ema": 4.28540985, "w_native_err": 4.49108505, "wall_s": 299.67, "gpu_mem_gb": 9.738}
{"step": 3156, "ce_full": 0.004455, "psi_dir": 0.570637, "psi_entropy": 0.096847, "tension": 49.146572, "phi": 1.504571, "curiosity_ema": 4.41252106, "w_native_err": 5.55652189, "wall_s": 300.05, "gpu_mem_gb": 9.738}
{"step": 3160, "ce_full": 0.012047, "psi_dir": 0.575536, "psi_entropy": 0.12047, "tension": 49.032848, "phi": 1.500075, "curiosity_ema": 4.49399248, "w_native_err": 5.22723532, "wall_s": 300.43, "gpu_mem_gb": 9.738}
{"step": 3164, "ce_full": 0.00291, "psi_dir": 0.584001, "psi_entropy": 0.053623, "tension": 49.160667, "phi": 1.502666, "curiosity_ema": 4.58321056, "w_native_err": 5.38617325, "wall_s": 300.81, "gpu_mem_gb": 9.738}
{"step": 3168, "ce_full": 0.009213, "psi_dir": 0.583226, "psi_entropy": 0.162578, "tension": 48.994808, "phi": 1.503375, "curiosity_ema": 4.62014054, "w_native_err": 4.95251036, "wall_s": 301.18, "gpu_mem_gb": 9.738}
{"step": 3172, "ce_full": 0.009776, "psi_dir": 0.585509, "psi_entropy": 0.100708, "tension": 49.194633, "phi": 1.505119, "curiosity_ema": 4.68167018, "w_native_err": 5.23543692, "wall_s": 301.56, "gpu_mem_gb": 9.738}
{"step": 3176, "ce_full": 0.01107, "psi_dir": 0.582614, "psi_entropy": 0.134073, "tension": 48.691605, "phi": 1.5192, "curiosity_ema": 4.63039001, "w_native_err": 4.16886854, "wall_s": 301.94, "gpu_mem_gb": 9.738}
{"step": 3180, "ce_full": 0.008627, "psi_dir": 0.575576, "psi_entropy": 0.139966, "tension": 49.012901, "phi": 1.535123, "curiosity_ema": 4.63030873, "w_native_err": 4.62957716, "wall_s": 302.32, "gpu_mem_gb": 9.738}
{"step": 3184, "ce_full": 0.004233, "psi_dir": 0.57163, "psi_entropy": 0.094988, "tension": 48.776119, "phi": 1.533859, "curiosity_ema": 4.5745614, "w_native_err": 4.07283545, "wall_s": 302.7, "gpu_mem_gb": 9.738}
{"step": 3188, "ce_full": 0.003922, "psi_dir": 0.570237, "psi_entropy": 0.067815, "tension": 48.520058, "phi": 1.520062, "curiosity_ema": 4.46790997, "w_native_err": 3.5080471, "wall_s": 303.07, "gpu_mem_gb": 9.738}
{"step": 3192, "ce_full": 0.012534, "psi_dir": 0.566695, "psi_entropy": 0.141188, "tension": 48.810852, "phi": 1.511971, "curiosity_ema": 4.40906961, "w_native_err": 3.87950635, "wall_s": 303.45, "gpu_mem_gb": 9.738}
{"step": 3196, "ce_full": 0.008028, "psi_dir": 0.565444, "psi_entropy": 0.132695, "tension": 48.847153, "phi": 1.511636, "curiosity_ema": 4.35117721, "w_native_err": 3.8301456, "wall_s": 303.83, "gpu_mem_gb": 9.738}
{"step": 3200, "ce_full": 0.006284, "psi_dir": 0.565414, "psi_entropy": 0.107946, "tension": 48.96431, "phi": 1.505283, "curiosity_ema": 4.3088937, "w_native_err": 3.9283421, "wall_s": 304.2, "gpu_mem_gb": 9.738}
{"step": 3204, "ce_full": 0.009329, "psi_dir": 0.564377, "psi_entropy": 0.145278, "tension": 49.21632, "phi": 1.512766, "curiosity_ema": 4.30592691, "w_native_err": 4.27922583, "wall_s": 304.58, "gpu_mem_gb": 9.738}
{"step": 3208, "ce_full": 0.008741, "psi_dir": 0.575643, "psi_entropy": 0.134035, "tension": 49.24696, "phi": 1.512935, "curiosity_ema": 4.29849978, "w_native_err": 4.2316556, "wall_s": 304.96, "gpu_mem_gb": 9.738}
{"step": 3212, "ce_full": 0.010926, "psi_dir": 0.576297, "psi_entropy": 0.114168, "tension": 49.508881, "phi": 1.525607, "curiosity_ema": 4.33057369, "w_native_err": 4.61923885, "wall_s": 305.34, "gpu_mem_gb": 9.738}
{"step": 3216, "ce_full": 0.00575, "psi_dir": 0.574664, "psi_entropy": 0.091314, "tension": 49.154339, "phi": 1.514661, "curiosity_ema": 4.28394877, "w_native_err": 3.86432457, "wall_s": 305.71, "gpu_mem_gb": 9.738}
{"step": 3220, "ce_full": 0.005377, "psi_dir": 0.574996, "psi_entropy": 0.121821, "tension": 49.265896, "phi": 1.527111, "curiosity_ema": 4.25199323, "w_native_err": 3.96439338, "wall_s": 306.09, "gpu_mem_gb": 9.738}
{"step": 3224, "ce_full": 0.008455, "psi_dir": 0.57341, "psi_entropy": 0.117793, "tension": 49.698299, "phi": 1.539795, "curiosity_ema": 4.29349065, "w_native_err": 4.66696739, "wall_s": 306.47, "gpu_mem_gb": 9.738}
{"step": 3228, "ce_full": 0.00651, "psi_dir": 0.571224, "psi_entropy": 0.085697, "tension": 49.678799, "phi": 1.539212, "curiosity_ema": 4.31640766, "w_native_err": 4.52266073, "wall_s": 306.85, "gpu_mem_gb": 9.738}
{"step": 3232, "ce_full": 0.008687, "psi_dir": 0.567514, "psi_entropy": 0.146793, "tension": 49.970222, "phi": 1.533093, "curiosity_ema": 4.38294495, "w_native_err": 4.98178053, "wall_s": 307.23, "gpu_mem_gb": 9.738}
{"step": 3236, "ce_full": 0.008651, "psi_dir": 0.565493, "psi_entropy": 0.101789, "tension": 49.60878, "phi": 1.53968, "curiosity_ema": 4.36285166, "w_native_err": 4.18201208, "wall_s": 307.61, "gpu_mem_gb": 9.738}
{"step": 3240, "ce_full": 0.008401, "psi_dir": 0.565437, "psi_entropy": 0.099807, "tension": 49.669319, "phi": 1.554228, "curiosity_ema": 4.34576915, "w_native_err": 4.19202662, "wall_s": 307.99, "gpu_mem_gb": 9.738}
{"step": 3244, "ce_full": 0.005606, "psi_dir": 0.567065, "psi_entropy": 0.092599, "tension": 49.51495, "phi": 1.545239, "curiosity_ema": 4.2929602, "w_native_err": 3.81767964, "wall_s": 308.37, "gpu_mem_gb": 9.738}
{"step": 3248, "ce_full": 0.004639, "psi_dir": 0.564376, "psi_entropy": 0.077884, "tension": 49.583641, "phi": 1.542388, "curiosity_ema": 4.24818629, "w_native_err": 3.84522104, "wall_s": 308.75, "gpu_mem_gb": 9.738}
{"step": 3252, "ce_full": 0.005618, "psi_dir": 0.559303, "psi_entropy": 0.109893, "tension": 49.139141, "phi": 1.540768, "curiosity_ema": 4.12580484, "w_native_err": 3.02437186, "wall_s": 309.13, "gpu_mem_gb": 9.738}
{"step": 3256, "ce_full": 0.007952, "psi_dir": 0.562597, "psi_entropy": 0.127584, "tension": 49.226509, "phi": 1.538118, "curiosity_ema": 4.02238371, "w_native_err": 3.0915935, "wall_s": 309.51, "gpu_mem_gb": 9.738}
{"step": 3260, "ce_full": 0.010501, "psi_dir": 0.56688, "psi_entropy": 0.096485, "tension": 49.158825, "phi": 1.548163, "curiosity_ema": 3.91229498, "w_native_err": 2.92149639, "wall_s": 309.89, "gpu_mem_gb": 9.738}
{"step": 3264, "ce_full": 0.010216, "psi_dir": 0.577872, "psi_entropy": 0.120266, "tension": 49.221401, "phi": 1.568945, "curiosity_ema": 3.8169153, "w_native_err": 2.95849824, "wall_s": 310.27, "gpu_mem_gb": 9.738}
{"step": 3268, "ce_full": 0.031767, "psi_dir": 0.576112, "psi_entropy": 0.122022, "tension": 49.163475, "phi": 1.571119, "curiosity_ema": 3.71665273, "w_native_err": 2.81428957, "wall_s": 310.65, "gpu_mem_gb": 9.738}
{"step": 3272, "ce_full": 0.00726, "psi_dir": 0.580975, "psi_entropy": 0.110482, "tension": 49.074577, "phi": 1.562889, "curiosity_ema": 3.60839953, "w_native_err": 2.6341207, "wall_s": 311.03, "gpu_mem_gb": 9.738}
{"step": 3276, "ce_full": 0.008242, "psi_dir": 0.576839, "psi_entropy": 0.101666, "tension": 49.565254, "phi": 1.554963, "curiosity_ema": 3.58013504, "w_native_err": 3.32575464, "wall_s": 311.41, "gpu_mem_gb": 9.738}
{"step": 3280, "ce_full": 0.006642, "psi_dir": 0.576157, "psi_entropy": 0.082077, "tension": 49.414654, "phi": 1.542159, "curiosity_ema": 3.52345246, "w_native_err": 3.01330924, "wall_s": 311.79, "gpu_mem_gb": 9.738}
{"step": 3284, "ce_full": 0.009669, "psi_dir": 0.577763, "psi_entropy": 0.152675, "tension": 49.972847, "phi": 1.548615, "curiosity_ema": 3.55563392, "w_native_err": 3.84526706, "wall_s": 312.17, "gpu_mem_gb": 9.738}
{"step": 3288, "ce_full": 0.005987, "psi_dir": 0.575934, "psi_entropy": 0.079409, "tension": 49.667534, "phi": 1.54618, "curiosity_ema": 3.52373748, "w_native_err": 3.23666954, "wall_s": 312.55, "gpu_mem_gb": 9.738}
{"step": 3292, "ce_full": 0.006807, "psi_dir": 0.575659, "psi_entropy": 0.139048, "tension": 49.525963, "phi": 1.540857, "curiosity_ema": 3.46523802, "w_native_err": 2.93874288, "wall_s": 312.93, "gpu_mem_gb": 9.738}
{"step": 3296, "ce_full": 0.005437, "psi_dir": 0.576924, "psi_entropy": 0.066312, "tension": 49.596649, "phi": 1.532638, "curiosity_ema": 3.41632052, "w_native_err": 2.97606301, "wall_s": 313.31, "gpu_mem_gb": 9.738}
{"step": 3300, "ce_full": 0.013345, "psi_dir": 0.582681, "psi_entropy": 0.143211, "tension": 49.630199, "phi": 1.537236, "curiosity_ema": 3.36997388, "w_native_err": 2.95285416, "wall_s": 313.7, "gpu_mem_gb": 9.738}
{"step": 3304, "ce_full": 0.008101, "psi_dir": 0.579703, "psi_entropy": 0.134751, "tension": 49.469597, "phi": 1.555486, "curiosity_ema": 3.29752082, "w_native_err": 2.6454432, "wall_s": 314.08, "gpu_mem_gb": 9.738}
{"step": 3308, "ce_full": 0.002556, "psi_dir": 0.576099, "psi_entropy": 0.072915, "tension": 49.635612, "phi": 1.556495, "curiosity_ema": 3.25008938, "w_native_err": 2.82320642, "wall_s": 314.46, "gpu_mem_gb": 9.738}
{"step": 3312, "ce_full": 0.00957, "psi_dir": 0.574242, "psi_entropy": 0.151348, "tension": 49.606457, "phi": 1.556441, "curiosity_ema": 3.19600384, "w_native_err": 2.709234, "wall_s": 314.84, "gpu_mem_gb": 9.738}
{"step": 3316, "ce_full": 0.005922, "psi_dir": 0.57161, "psi_entropy": 0.106422, "tension": 49.604229, "phi": 1.544413, "curiosity_ema": 3.1401908, "w_native_err": 2.63787341, "wall_s": 315.22, "gpu_mem_gb": 9.738}
{"step": 3320, "ce_full": 0.002822, "psi_dir": 0.570297, "psi_entropy": 0.065474, "tension": 49.851082, "phi": 1.550709, "curiosity_ema": 3.11925867, "w_native_err": 2.93086958, "wall_s": 315.59, "gpu_mem_gb": 9.738}
{"step": 3324, "ce_full": 0.006371, "psi_dir": 0.564069, "psi_entropy": 0.059942, "tension": 49.976257, "phi": 1.549742, "curiosity_ema": 3.11131847, "w_native_err": 3.03985667, "wall_s": 315.97, "gpu_mem_gb": 9.738}
{"step": 3328, "ce_full": 0.004809, "psi_dir": 0.56415, "psi_entropy": 0.10777, "tension": 49.65271, "phi": 1.535089, "curiosity_ema": 3.04874484, "w_native_err": 2.48558211, "wall_s": 316.36, "gpu_mem_gb": 9.738}
{"step": 3332, "ce_full": 0.009227, "psi_dir": 0.567909, "psi_entropy": 0.09825, "tension": 49.777924, "phi": 1.549573, "curiosity_ema": 3.00366256, "w_native_err": 2.59792209, "wall_s": 316.74, "gpu_mem_gb": 9.738}
{"step": 3336, "ce_full": 0.00828, "psi_dir": 0.573633, "psi_entropy": 0.124185, "tension": 49.609722, "phi": 1.540431, "curiosity_ema": 2.93337212, "w_native_err": 2.30075812, "wall_s": 317.12, "gpu_mem_gb": 9.738}
{"step": 3340, "ce_full": 0.00668, "psi_dir": 0.570789, "psi_entropy": 0.150021, "tension": 49.208832, "phi": 1.542691, "curiosity_ema": 2.81494351, "w_native_err": 1.74908602, "wall_s": 317.5, "gpu_mem_gb": 9.738}
{"step": 3344, "ce_full": 0.005483, "psi_dir": 0.575214, "psi_entropy": 0.094678, "tension": 49.709419, "phi": 1.536304, "curiosity_ema": 2.76678415, "w_native_err": 2.33334994, "wall_s": 317.88, "gpu_mem_gb": 9.738}
{"step": 3348, "ce_full": 0.00883, "psi_dir": 0.580331, "psi_entropy": 0.085044, "tension": 49.405605, "phi": 1.534371, "curiosity_ema": 2.67902813, "w_native_err": 1.88922393, "wall_s": 318.26, "gpu_mem_gb": 9.738}
{"step": 3352, "ce_full": 0.006814, "psi_dir": 0.574245, "psi_entropy": 0.126268, "tension": 49.408119, "phi": 1.549465, "curiosity_ema": 2.59600081, "w_native_err": 1.84875488, "wall_s": 318.64, "gpu_mem_gb": 9.738}
{"step": 3356, "ce_full": 0.006498, "psi_dir": 0.572229, "psi_entropy": 0.07671, "tension": 49.646648, "phi": 1.546037, "curiosity_ema": 2.54594767, "w_native_err": 2.09546947, "wall_s": 319.01, "gpu_mem_gb": 9.738}
{"step": 3360, "ce_full": 0.006503, "psi_dir": 0.571193, "psi_entropy": 0.107843, "tension": 50.157055, "phi": 1.54074, "curiosity_ema": 2.56424259, "w_native_err": 2.72889686, "wall_s": 319.39, "gpu_mem_gb": 9.738}
{"step": 3364, "ce_full": 0.005423, "psi_dir": 0.565885, "psi_entropy": 0.075438, "tension": 50.802315, "phi": 1.550923, "curiosity_ema": 2.67361135, "w_native_err": 3.65793014, "wall_s": 319.77, "gpu_mem_gb": 9.738}
{"step": 3368, "ce_full": 0.007805, "psi_dir": 0.567889, "psi_entropy": 0.117731, "tension": 51.025616, "phi": 1.565556, "curiosity_ema": 2.79983794, "w_native_err": 3.93587732, "wall_s": 320.15, "gpu_mem_gb": 9.738}
{"step": 3372, "ce_full": 0.010477, "psi_dir": 0.568221, "psi_entropy": 0.09507, "tension": 50.635635, "phi": 1.558122, "curiosity_ema": 2.83823257, "w_native_err": 3.18378425, "wall_s": 320.53, "gpu_mem_gb": 9.738}
{"step": 3376, "ce_full": 0.005327, "psi_dir": 0.571145, "psi_entropy": 0.10169, "tension": 51.134361, "phi": 1.550032, "curiosity_ema": 2.94877432, "w_native_err": 3.94365001, "wall_s": 320.91, "gpu_mem_gb": 9.738}
{"step": 3380, "ce_full": 0.005005, "psi_dir": 0.57738, "psi_entropy": 0.084659, "tension": 50.902874, "phi": 1.537887, "curiosity_ema": 3.00050498, "w_native_err": 3.4660809, "wall_s": 321.3, "gpu_mem_gb": 9.738}
{"step": 3384, "ce_full": 0.006229, "psi_dir": 0.578611, "psi_entropy": 0.073436, "tension": 51.028484, "phi": 1.54058, "curiosity_ema": 3.06103843, "w_native_err": 3.60583949, "wall_s": 321.69, "gpu_mem_gb": 9.738}
{"step": 3388, "ce_full": 0.01079, "psi_dir": 0.57557, "psi_entropy": 0.126446, "tension": 51.22155, "phi": 1.530454, "curiosity_ema": 3.14185971, "w_native_err": 3.86925125, "wall_s": 322.07, "gpu_mem_gb": 9.738}
{"step": 3392, "ce_full": 0.007688, "psi_dir": 0.572371, "psi_entropy": 0.123705, "tension": 50.815788, "phi": 1.544313, "curiosity_ema": 3.14073014, "w_native_err": 3.13056397, "wall_s": 322.45, "gpu_mem_gb": 9.738}
{"step": 3396, "ce_full": 0.011761, "psi_dir": 0.573904, "psi_entropy": 0.149751, "tension": 51.325668, "phi": 1.542594, "curiosity_ema": 3.21771659, "w_native_err": 3.9105947, "wall_s": 322.83, "gpu_mem_gb": 9.738}
{"step": 3400, "ce_full": 0.008332, "psi_dir": 0.577611, "psi_entropy": 0.083711, "tension": 51.232193, "phi": 1.540582, "curiosity_ema": 3.26445764, "w_native_err": 3.68512702, "wall_s": 323.21, "gpu_mem_gb": 9.738}
{"step": 3404, "ce_full": 0.005519, "psi_dir": 0.581039, "psi_entropy": 0.083512, "tension": 51.312393, "phi": 1.552779, "curiosity_ema": 3.31360742, "w_native_err": 3.75595546, "wall_s": 323.59, "gpu_mem_gb": 9.738}
{"step": 3408, "ce_full": 0.006585, "psi_dir": 0.582237, "psi_entropy": 0.097313, "tension": 51.394146, "phi": 1.556231, "curiosity_ema": 3.36522497, "w_native_err": 3.82978296, "wall_s": 323.98, "gpu_mem_gb": 9.738}
